duration,protocol,psize,flag,hlength,hopcount,lifetime,message type,dsn,msn,si,land,mode,neighbor,hflow,aflow,lflow,avghopcount,nfc,frate,label
0.01,AODV,84,0,28,0,2000,Route Reply,0,4,6,0,0,4,110,128.5,97,0.1397637795,509,100,normal
0.009,AODV,84,0,28,0,2000,Route Reply,0,1,6,0,0,4,110,128.5,97,0.1397637795,509,100,normal
0.056136,AODV,84,0,28,0,2000,Route Reply,0,2,6,0,0,4,110,128.5,97,0.1397637795,509,100,normal
0.022864,AODV,84,0,28,0,2000,Route Reply,0,3,6,0,0,4,110,128.5,97,0.1397637795,509,100,normal
0.9,AODV,84,0,28,0,2000,Route Reply,0,0,7,0,0,4,110,128.5,97,0.1397637795,509,100,attack
0.015,AODV,84,0,28,0,2000,Route Reply,0,4,7,0,0,4,110,128.5,97,0.1397637795,509,100,normal
0.006,AODV,84,0,28,0,2000,Route Reply,0,1,7,0,0,4,110,128.5,97,0.1397637795,509,100,normal
0.053136,AODV,84,0,28,0,2000,Route Reply,0,2,7,0,0,4,110,128.5,97,0.1397637795,509,100,normal
0.026864,AODV,84,0,28,0,2000,Route Reply,0,3,7,0,0,4,110,128.5,97,0.1397637795,509,100,normal
0.9,AODV,84,0,28,0,2000,Route Reply,0,0,8,0,0,4,110,128.5,97,0.1397637795,509,100,attack
0.018,AODV,84,0,28,0,2000,Route Reply,0,4,8,0,0,4,110,128.5,97,0.1397637795,509,100,normal
0.003,AODV,84,0,28,0,2000,Route Reply,0,1,8,0,0,4,110,128.5,97,0.1397637795,509,100,normal
0.059136,AODV,84,0,28,0,2000,Route Reply,0,2,8,0,0,4,110,128.5,97,0.1397637795,509,100,normal
0.018864,AODV,84,0,28,0,2000,Route Reply,0,3,8,0,0,4,110,128.5,97,0.1397637795,509,100,normal
0.898,AODV,84,0,28,0,2000,Route Reply,0,0,9,0,0,4,110,128.5,97,0.1397637795,509,100,attack
0.023,AODV,84,0,28,0,2000,Route Reply,0,4,9,0,0,4,110,128.5,97,0.1397637795,509,100,normal
0.002,AODV,84,0,28,0,2000,Route Reply,0,1,9,0,0,4,110,128.5,97,0.1397637795,509,100,normal
0.058136,AODV,84,0,28,0,2000,Route Reply,0,2,9,0,0,4,110,128.5,97,0.1397637795,509,100,normal
0.016864,AODV,84,0,28,0,2000,Route Reply,0,3,9,0,0,4,110,128.5,97,0.1397637795,509,100,normal
0.904,AODV,84,0,28,0,2000,Route Reply,0,0,10,0,0,4,110,128.5,97,0.1397637795,509,100,attack
0.016,AODV,84,0,28,0,2000,Route Reply,0,4,10,0,0,4,110,128.5,97,0.1397637795,509,100,normal
0.004,AODV,84,0,28,0,2000,Route Reply,0,1,10,0,0,4,110,128.5,97,0.1397637795,509,100,normal
0.057136,AODV,84,0,28,0,2000,Route Reply,0,2,10,0,0,4,110,128.5,97,0.1397637795,509,100,normal
0.018864,AODV,84,0,28,0,2000,Route Reply,0,3,10,0,0,4,110,128.5,97,0.1397637795,509,100,normal
0.905,AODV,84,0,28,0,2000,Route Reply,0,0,11,0,0,4,110,128.5,97,0.1397637795,509,100,attack
0.009,AODV,84,0,28,0,2000,Route Reply,0,4,11,0,0,4,110,128.5,97,0.1397637795,509,100,normal
0.008,AODV,84,0,28,0,2000,Route Reply,0,1,11,0,0,4,110,128.5,97,0.1397637795,509,100,normal
0.060136,AODV,84,0,28,0,2000,Route Reply,0,2,11,0,0,4,110,128.5,97,0.1397637795,509,100,normal
0.017864,AODV,84,0,28,0,2000,Route Reply,0,3,11,0,0,4,110,128.5,97,0.1397637795,509,100,normal
0.904,AODV,84,0,28,0,2000,Route Reply,0,0,12,0,0,4,110,128.5,97,0.1397637795,509,100,attack
0.015,AODV,84,0,28,0,2000,Route Reply,0,1,12,0,0,4,110,128.5,97,0.1397637795,509,100,normal
0.003,AODV,84,0,28,0,2000,Route Reply,0,4,12,0,0,4,110,128.5,97,0.1397637795,509,100,normal
0.057136,AODV,84,0,28,0,2000,Route Reply,0,2,12,0,0,4,110,128.5,97,0.1397637795,509,100,normal
0.027864,AODV,84,0,28,0,2000,Route Reply,0,3,12,0,0,4,110,128.5,97,0.1397637795,509,100,normal
0.894,AODV,84,0,28,0,2000,Route Reply,0,0,13,0,0,4,110,128.5,97,0.1397637795,509,100,attack
0.017,AODV,84,0,28,0,2000,Route Reply,0,1,13,0,0,4,110,128.5,97,0.1397637795,509,100,normal
0.004,AODV,84,0,28,0,2000,Route Reply,0,4,13,0,0,4,110,128.5,97,0.1397637795,509,100,normal
0.057136,AODV,84,0,28,0,2000,Route Reply,0,2,13,0,0,4,110,128.5,97,0.1397637795,509,100,normal
0.018864,AODV,84,0,28,0,2000,Route Reply,0,3,13,0,0,4,110,128.5,97,0.1397637795,509,100,normal
0.901,AODV,84,0,28,0,2000,Route Reply,0,0,14,0,0,4,110,128.5,97,0.1397637795,509,100,attack
0.021,AODV,84,0,28,0,2000,Route Reply,0,4,14,0,0,4,110,128.5,97,0.1397637795,509,100,normal
0.001,AODV,84,0,28,0,2000,Route Reply,0,1,14,0,0,4,110,128.5,97,0.1397637795,509,100,normal
0.060136,AODV,84,0,28,0,2000,Route Reply,0,2,14,0,0,4,110,128.5,97,0.1397637795,509,100,normal
0.024864,AODV,84,0,28,0,2000,Route Reply,0,3,14,0,0,4,110,128.5,97,0.1397637795,509,100,normal
0.895,AODV,84,0,28,0,2000,Route Reply,0,0,15,0,0,4,110,128.5,97,0.1397637795,509,100,attack
0.015,AODV,84,0,28,0,2000,Route Reply,0,1,15,0,0,4,110,128.5,97,0.1397637795,509,100,normal
0.060136,AODV,84,0,28,0,2000,Route Reply,0,2,15,0,0,4,110,128.5,97,0.1397637795,509,100,normal
0.023864,AODV,84,0,28,0,2000,Route Reply,0,3,15,0,0,4,110,128.5,97,0.1397637795,509,100,normal
0.907,AODV,84,0,28,0,2000,Route Reply,0,0,16,0,0,4,110,128.5,97,0.1397637795,509,100,attack
0.015,AODV,84,0,28,0,2000,Route Reply,0,4,16,0,0,4,110,128.5,97,0.1397637795,509,100,normal
0.004,AODV,84,0,28,0,2000,Route Reply,0,1,16,0,0,4,110,128.5,97,0.1397637795,509,100,normal
0.050136,AODV,84,0,28,0,2000,Route Reply,0,2,16,0,0,4,110,128.5,97,0.1397637795,509,100,normal
0.027864,AODV,84,0,28,0,2000,Route Reply,0,3,16,0,0,4,110,128.5,97,0.1397637795,509,100,normal
0.898,AODV,84,0,28,0,2000,Route Reply,0,0,17,0,0,4,110,128.5,97,0.1397637795,509,100,attack
0.013,AODV,84,0,28,0,2000,Route Reply,0,4,17,0,0,4,110,128.5,97,0.1397637795,509,100,normal
0.01,AODV,84,0,28,0,2000,Route Reply,0,1,17,0,0,4,110,128.5,97,0.1397637795,509,100,normal
0.052136,AODV,84,0,28,0,2000,Route Reply,0,2,17,0,0,4,110,128.5,97,0.1397637795,509,100,normal
0.028864,AODV,84,0,28,0,2000,Route Reply,0,3,17,0,0,4,110,128.5,97,0.1397637795,509,100,normal
0.893,AODV,84,0,28,0,2000,Route Reply,0,0,18,0,0,4,110,128.5,97,0.1397637795,509,100,attack
0.02,AODV,84,0,28,0,2000,Route Reply,0,1,18,0,0,4,110,128.5,97,0.1397637795,509,100,normal
0.005,AODV,84,0,28,0,2000,Route Reply,0,4,18,0,0,4,110,128.5,97,0.1397637795,509,100,normal
0.053136,AODV,84,0,28,0,2000,Route Reply,0,2,18,0,0,4,110,128.5,97,0.1397637795,509,100,normal
0.024864,AODV,84,0,28,0,2000,Route Reply,0,3,18,0,0,4,110,128.5,97,0.1397637795,509,100,normal
0.897,AODV,84,0,28,0,2000,Route Reply,0,0,19,0,0,4,110,128.5,97,0.1397637795,509,100,attack
0.016,AODV,84,0,28,0,2000,Route Reply,0,4,19,0,0,4,110,128.5,97,0.1397637795,509,100,normal
0.001,AODV,84,0,28,0,2000,Route Reply,0,1,19,0,0,4,110,128.5,97,0.1397637795,509,100,normal
0.057136,AODV,84,0,28,0,2000,Route Reply,0,2,19,0,0,4,110,128.5,97,0.1397637795,509,100,normal
0.032864,AODV,84,0,28,0,2000,Route Reply,0,3,19,0,0,4,110,128.5,97,0.1397637795,509,100,normal
0.895,AODV,84,0,28,0,2000,Route Reply,0,0,20,0,0,4,110,128.5,97,0.1397637795,509,100,attack
0.015,AODV,84,0,28,0,2000,Route Reply,0,1,20,0,0,4,110,128.5,97,0.1397637795,509,100,normal
0.007,AODV,84,0,28,0,2000,Route Reply,0,4,20,0,0,4,110,128.5,97,0.1397637795,509,100,normal
0.054136,AODV,84,0,28,0,2000,Route Reply,0,2,20,0,0,4,110,128.5,97,0.1397637795,509,100,normal
0.024864,AODV,84,0,28,0,2000,Route Reply,0,3,20,0,0,4,110,128.5,97,0.1397637795,509,100,normal
0.905,AODV,84,0,28,0,2000,Route Reply,0,0,21,0,0,4,110,128.5,97,0.1397637795,509,100,attack
0.009,AODV,84,0,28,0,2000,Route Reply,0,1,21,0,0,4,110,128.5,97,0.1397637795,509,100,normal
0.001,AODV,84,0,28,0,2000,Route Reply,0,4,21,0,0,4,110,128.5,97,0.1397637795,509,100,normal
0.066136,AODV,84,0,28,0,2000,Route Reply,0,2,21,0,0,4,110,128.5,97,0.1397637795,509,100,normal
0.014864,AODV,84,0,28,0,2000,Route Reply,0,3,21,0,0,4,110,128.5,97,0.1397637795,509,100,normal
0.902,AODV,84,0,28,0,2000,Route Reply,0,0,22,0,0,4,110,128.5,97,0.1397637795,509,100,attack
0.02,AODV,84,0,28,0,2000,Route Reply,0,4,22,0,0,4,110,128.5,97,0.1397637795,509,100,normal
0.005,AODV,84,0,28,0,2000,Route Reply,0,1,22,0,0,4,110,128.5,97,0.1397637795,509,100,normal
0.054136,AODV,84,0,28,0,2000,Route Reply,0,2,22,0,0,4,110,128.5,97,0.1397637795,509,100,normal
0.027864,AODV,84,0,28,0,2000,Route Reply,0,3,22,0,0,4,110,128.5,97,0.1397637795,509,100,normal
0.896,AODV,84,0,28,0,2000,Route Reply,0,0,23,0,0,4,110,128.5,97,0.1397637795,509,100,attack
0.018,AODV,84,0,28,0,2000,Route Reply,0,1,23,0,0,4,110,128.5,97,0.1397637795,509,100,normal
0.001,AODV,84,0,28,0,2000,Route Reply,0,4,23,0,0,4,110,128.5,97,0.1397637795,509,100,normal
0.053136,AODV,84,0,28,0,2000,Route Reply,0,2,23,0,0,4,110,128.5,97,0.1397637795,509,100,normal
0.022864,AODV,84,0,28,0,2000,Route Reply,0,3,23,0,0,4,110,128.5,97,0.1397637795,509,100,normal
0.904,AODV,84,0,28,0,2000,Route Reply,0,0,24,0,0,4,110,128.5,97,0.1397637795,509,100,attack
0.02,AODV,84,0,28,0,2000,Route Reply,0,1,24,0,0,4,110,128.5,97,0.1397637795,509,100,normal
0.001,AODV,84,0,28,0,2000,Route Reply,0,4,24,0,0,4,110,128.5,97,0.1397637795,509,100,normal
0.059136,AODV,84,0,28,0,2000,Route Reply,0,2,24,0,0,4,110,128.5,97,0.1397637795,509,100,normal
0.018864,AODV,84,0,28,0,2000,Route Reply,0,3,24,0,0,4,110,128.5,97,0.1397637795,509,100,normal
0.899,AODV,84,0,28,0,2000,Route Reply,0,0,25,0,0,4,110,128.5,97,0.1397637795,509,100,attack
0.016,AODV,84,0,28,0,2000,Route Reply,0,4,25,0,0,4,110,128.5,97,0.1397637795,509,100,normal
0.003,AODV,84,0,28,0,2000,Route Reply,0,1,25,0,0,4,110,128.5,97,0.1397637795,509,100,normal
0.055136,AODV,84,0,28,0,2000,Route Reply,0,2,25,0,0,4,110,128.5,97,0.1397637795,509,100,normal
0.024864,AODV,84,0,28,0,2000,Route Reply,0,3,25,0,0,4,110,128.5,97,0.1397637795,509,100,normal
0.905,AODV,84,0,28,0,2000,Route Reply,0,0,26,0,0,4,110,128.5,97,0.1397637795,509,100,attack
0.017,AODV,84,0,28,0,2000,Route Reply,0,4,26,0,0,4,110,128.5,97,0.1397637795,509,100,normal
0.003,AODV,84,0,28,0,2000,Route Reply,0,1,26,0,0,4,110,128.5,97,0.1397637795,509,100,normal
0.058136,AODV,84,0,28,0,2000,Route Reply,0,2,26,0,0,4,110,128.5,97,0.1397637795,509,100,normal
0.017864,AODV,84,0,28,0,2000,Route Reply,0,3,26,0,0,4,110,128.5,97,0.1397637795,509,100,normal
0.908,AODV,84,0,28,0,2000,Route Reply,0,0,27,0,0,4,110,128.5,97,0.1397637795,509,100,attack
0.011,AODV,84,0,28,0,2000,Route Reply,0,4,27,0,0,4,110,128.5,97,0.1397637795,509,100,normal
0.007,AODV,84,0,28,0,2000,Route Reply,0,1,27,0,0,4,110,128.5,97,0.1397637795,509,100,normal
0.054136,AODV,84,0,28,0,2000,Route Reply,0,2,27,0,0,4,110,128.5,97,0.1397637795,509,100,normal
0.021864,AODV,84,0,28,0,2000,Route Reply,0,3,27,0,0,4,110,128.5,97,0.1397637795,509,100,normal
0.904,AODV,84,0,28,0,2000,Route Reply,0,0,28,0,0,4,110,128.5,97,0.1397637795,509,100,attack
0.01,AODV,84,0,28,0,2000,Route Reply,0,4,28,0,0,4,110,128.5,97,0.1397637795,509,100,normal
0.002,AODV,84,0,28,0,2000,Route Reply,0,1,28,0,0,4,110,128.5,97,0.1397637795,509,100,normal
0.063136,AODV,84,0,28,0,2000,Route Reply,0,2,28,0,0,4,110,128.5,97,0.1397637795,509,100,normal
0.018864,AODV,84,0,28,0,2000,Route Reply,0,3,28,0,0,4,110,128.5,97,0.1397637795,509,100,normal
0.907,AODV,84,0,28,0,2000,Route Reply,0,0,29,0,0,4,110,128.5,97,0.1397637795,509,100,attack
0.009,AODV,84,0,28,0,2000,Route Reply,0,1,29,0,0,4,110,128.5,97,0.1397637795,509,100,normal
0.002,AODV,84,0,28,0,2000,Route Reply,0,4,29,0,0,4,110,128.5,97,0.1397637795,509,100,normal
0.062136,AODV,84,0,28,0,2000,Route Reply,0,2,29,0,0,4,110,128.5,97,0.1397637795,509,100,normal
0.016864,AODV,84,0,28,0,2000,Route Reply,0,3,29,0,0,4,110,128.5,97,0.1397637795,509,100,normal
0.904,AODV,84,0,28,0,2000,Route Reply,0,0,30,0,0,4,110,128.5,97,0.1397637795,509,100,attack
0.019,AODV,84,0,28,0,2000,Route Reply,0,4,30,0,0,4,110,128.5,97,0.1397637795,509,100,normal
0.004,AODV,84,0,28,0,2000,Route Reply,0,1,30,0,0,4,110,128.5,97,0.1397637795,509,100,normal
0.059136,AODV,84,0,28,0,2000,Route Reply,0,2,30,0,0,4,110,128.5,97,0.1397637795,509,100,normal
0.023864,AODV,84,0,28,0,2000,Route Reply,0,3,30,0,0,4,110,128.5,97,0.1397637795,509,100,normal
0.893,AODV,84,0,28,0,2000,Route Reply,0,0,31,0,0,4,110,128.5,97,0.1397637795,509,100,attack
0.018,AODV,84,0,28,0,2000,Route Reply,0,1,31,0,0,4,110,128.5,97,0.1397637795,509,100,normal
0.001,AODV,84,0,28,0,2000,Route Reply,0,4,31,0,0,4,110,128.5,97,0.1397637795,509,100,normal
0.059136,AODV,84,0,28,0,2000,Route Reply,0,2,31,0,0,4,110,128.5,97,0.1397637795,509,100,normal
0.022864,AODV,84,0,28,0,2000,Route Reply,0,3,31,0,0,4,110,128.5,97,0.1397637795,509,100,normal
0.904,AODV,84,0,28,0,2000,Route Reply,0,0,32,0,0,4,110,128.5,97,0.1397637795,509,100,attack
0.013,AODV,84,0,28,0,2000,Route Reply,0,4,32,0,0,4,110,128.5,97,0.1397637795,509,100,normal
0.005,AODV,84,0,28,0,2000,Route Reply,0,1,32,0,0,4,110,128.5,97,0.1397637795,509,100,normal
0.059136,AODV,84,0,28,0,2000,Route Reply,0,2,32,0,0,4,110,128.5,97,0.1397637795,509,100,normal
0.024864,AODV,84,0,28,0,2000,Route Reply,0,3,32,0,0,4,110,128.5,97,0.1397637795,509,100,normal
0.9,AODV,84,0,28,0,2000,Route Reply,0,0,33,0,0,4,110,128.5,97,0.1397637795,509,100,attack
0.01,AODV,84,0,28,0,2000,Route Reply,0,1,33,0,0,4,110,128.5,97,0.1397637795,509,100,normal
0.006,AODV,84,0,28,0,2000,Route Reply,0,4,33,0,0,4,110,128.5,97,0.1397637795,509,100,normal
0.057136,AODV,84,0,28,0,2000,Route Reply,0,2,33,0,0,4,110,128.5,97,0.1397637795,509,100,normal
0.023864,AODV,84,0,28,0,2000,Route Reply,0,3,33,0,0,4,110,128.5,97,0.1397637795,509,100,normal
0.902,AODV,84,0,28,0,2000,Route Reply,0,0,34,0,0,4,110,128.5,97,0.1397637795,509,100,attack
0.013,AODV,84,0,28,0,2000,Route Reply,0,4,34,0,0,4,110,128.5,97,0.1397637795,509,100,normal
0.001,AODV,84,0,28,0,2000,Route Reply,0,1,34,0,0,4,110,128.5,97,0.1397637795,509,100,normal
0.057136,AODV,84,0,28,0,2000,Route Reply,0,2,34,0,0,4,110,128.5,97,0.1397637795,509,100,normal
0.020864,AODV,84,0,28,0,2000,Route Reply,0,3,34,0,0,4,110,128.5,97,0.1397637795,509,100,normal
0.911,AODV,84,0,28,0,2000,Route Reply,0,0,35,0,0,4,110,128.5,97,0.1397637795,509,100,attack
0.012,AODV,84,0,28,0,2000,Route Reply,0,4,35,0,0,4,110,128.5,97,0.1397637795,509,100,normal
0.002,AODV,84,0,28,0,2000,Route Reply,0,1,35,0,0,4,110,128.5,97,0.1397637795,509,100,normal
0.054136,AODV,84,0,28,0,2000,Route Reply,0,2,35,0,0,4,110,128.5,97,0.1397637795,509,100,normal
0.027864,AODV,84,0,28,0,2000,Route Reply,0,3,35,0,0,4,110,128.5,97,0.1397637795,509,100,normal
0.899,AODV,84,0,28,0,2000,Route Reply,0,0,36,0,0,4,110,128.5,97,0.1397637795,509,100,attack
0.011,AODV,84,0,28,0,2000,Route Reply,0,4,36,0,0,4,110,128.5,97,0.1397637795,509,100,normal
0.008,AODV,84,0,28,0,2000,Route Reply,0,1,36,0,0,4,110,128.5,97,0.1397637795,509,100,normal
0.059136,AODV,84,0,28,0,2000,Route Reply,0,2,36,0,0,4,110,128.5,97,0.1397637795,509,100,normal
0.020864,AODV,84,0,28,0,2000,Route Reply,0,3,36,0,0,4,110,128.5,97,0.1397637795,509,100,normal
0.9,AODV,84,0,28,0,2000,Route Reply,0,0,37,0,0,4,110,128.5,97,0.1397637795,509,100,attack
0.014,AODV,84,0,28,0,2000,Route Reply,0,4,37,0,0,4,110,128.5,97,0.1397637795,509,100,normal
0.003,AODV,84,0,28,0,2000,Route Reply,0,1,37,0,0,4,110,128.5,97,0.1397637795,509,100,normal
0.062136,AODV,84,0,28,0,2000,Route Reply,0,2,37,0,0,4,110,128.5,97,0.1397637795,509,100,normal
0.019864,AODV,84,0,28,0,2000,Route Reply,0,3,37,0,0,4,110,128.5,97,0.1397637795,509,100,normal
0.902,AODV,84,0,28,0,2000,Route Reply,0,0,38,0,0,4,110,128.5,97,0.1397637795,509,100,attack
0.014,AODV,84,0,28,0,2000,Route Reply,0,1,38,0,0,4,110,128.5,97,0.1397637795,509,100,normal
0.006,AODV,84,0,28,0,2000,Route Reply,0,4,38,0,0,4,110,128.5,97,0.1397637795,509,100,normal
0.054136,AODV,84,0,28,0,2000,Route Reply,0,2,38,0,0,4,110,128.5,97,0.1397637795,509,100,normal
0.024864,AODV,84,0,28,0,2000,Route Reply,0,3,38,0,0,4,110,128.5,97,0.1397637795,509,100,normal
0.905,AODV,84,0,28,0,2000,Route Reply,0,0,39,0,0,4,110,128.5,97,0.1397637795,509,100,attack
0.016,AODV,84,0,28,0,2000,Route Reply,0,1,39,0,0,4,110,128.5,97,0.1397637795,509,100,normal
0.051136,AODV,84,0,28,0,2000,Route Reply,0,2,39,0,0,4,110,128.5,97,0.1397637795,509,100,normal
0.026864,AODV,84,0,28,0,2000,Route Reply,0,3,39,0,0,4,110,128.5,97,0.1397637795,509,100,normal
0.901,AODV,84,0,28,0,2000,Route Reply,0,0,40,0,0,4,110,128.5,97,0.1397637795,509,100,attack
0.000136,AODV,88,10240,32,0,-1,Route Request,0,2,40,1,0,4,110,128.5,97,0.1397637795,509,100,normal
0.003793,AODV,88,10240,32,0,-1,Route Request,0,0,41,1,0,4,110,128.5,97,0.1397637795,509,100,attack
0.000999,AODV,88,10240,32,1,-1,Route Request,0,4,40,1,0,4,110,128.5,97,0.1397637795,509,100,normal
0.001,AODV,88,10240,32,1,-1,Route Request,0,1,40,1,0,4,110,128.5,97,0.1397637795,509,100,normal
0.000051,AODV,88,10240,32,1,-1,Route Request,0,2,41,1,0,4,110,128.5,97,0.1397637795,509,100,normal
0.004794,AODV,88,10240,32,2,-1,Route Request,0,3,41,1,0,4,110,128.5,97,0.1397637795,509,100,normal
0.003883,AODV,88,10240,32,1,-1,Route Request,0,4,41,1,0,4,110,128.5,97,0.1397637795,509,100,normal
0.002832,AODV,88,10240,32,1,-1,Route Request,0,1,41,1,0,4,110,128.5,97,0.1397637795,509,100,normal
0.001336,AODV,84,16384,28,1,3000,Route Reply,100,5,43,1,0,4,110,128.5,97,0.1397637795,509,100,attack
0.000674,AODV,66,-1,10,-1,-1,Route Reply Acknowledgment,-1,5,44,2,0,4,110,128.5,97,0.1397637795,509,100,normal
0.00037,UDP,1104,-1,1048,-1,-1,-1,-1,6,45,2,0,4,110,128.5,97,0.1397637795,509,100,normal
0.001178,UDP,1104,-1,1048,-1,-1,-1,-1,6,46,2,0,4,110,128.5,97,0.1397637795,509,100,normal
0.004269,UDP,1104,-1,1048,-1,-1,-1,-1,6,47,2,0,4,110,128.5,97,0.1397637795,509,100,normal
0.002629,AODV,88,10240,32,5,-1,Route Request,0,4,42,1,0,4,110,128.5,97,0.1397637795,509,100,normal
0.00005,AODV,84,0,28,6,5119,Route Reply,1,5,48,1,0,4,110,128.5,97,0.1397637795,509,100,normal
0.000514,AODV,84,0,28,2,2988,Route Reply,100,7,50,1,0,4,110,128.5,97,0.1397637795,509,100,normal
0.001777,AODV,88,10240,32,6,-1,Route Request,0,1,42,1,0,4,110,128.5,97,0.1397637795,509,100,normal
0.002122,AODV,84,16384,28,1,3000,Route Reply,100,8,48,1,0,4,110,128.5,97,0.1397637795,509,100,attack
0.001015,AODV,84,0,28,3,2988,Route Reply,100,9,45,1,0,4,110,128.5,97,0.1397637795,509,100,normal
0.001249,AODV,84,0,28,3,2983,Route Reply,100,9,46,1,0,4,110,128.5,97,0.1397637795,509,100,normal
0.000071,UDP,1104,-1,1048,-1,-1,-1,-1,6,51,2,0,4,110,128.5,97,0.1397637795,509,100,normal
0.000914,AODV,84,0,28,3,5359,Route Reply,1,7,48,1,0,4,110,128.5,97,0.1397637795,509,100,normal
0.001612,AODV,84,0,28,4,5359,Route Reply,1,5,53,1,0,4,110,128.5,97,0.1397637795,509,100,normal
0.000934,AODV,84,16384,28,1,3000,Route Reply,100,10,50,1,0,4,110,128.5,97,0.1397637795,509,100,attack
0.005714,UDP,1104,-1,1048,-1,-1,-1,-1,6,54,2,0,4,110,128.5,97,0.1397637795,509,100,normal
0.001334,AODV,84,0,28,5,3000,Route Reply,100,7,50,1,0,4,110,128.5,97,0.1397637795,509,100,normal
0.000914,AODV,84,0,28,6,2989,Route Reply,100,7,51,1,0,4,110,128.5,97,0.1397637795,509,100,normal
0.001474,AODV,84,0,28,0,2000,Route Reply,1,0,53,0,0,4,110,128.5,97,0.1397637795,509,100,attack
0.01053,AODV,84,0,28,0,2000,Route Reply,0,3,42,0,0,4,110,128.5,97,0.1397637795,509,100,normal
0.000188,AODV,84,0,28,0,2000,Route Reply,1,2,55,0,0,4,110,128.5,97,0.1397637795,509,100,normal
0.000914,AODV,84,0,28,4,3000,Route Reply,100,7,52,1,0,4,110,128.5,97,0.1397637795,509,100,normal
0.040282,AODV,84,0,28,0,2000,Route Reply,0,4,53,0,0,4,110,128.5,97,0.1397637795,509,100,normal
0.000914,AODV,84,0,28,7,2965,Route Reply,0,7,54,1,0,4,110,128.5,97,0.1397637795,509,100,normal
0.000914,AODV,84,0,28,7,3000,Route Reply,100,7,55,1,0,4,110,128.5,97,0.1397637795,509,100,normal
0.003091,AODV,84,0,28,0,2000,Route Reply,0,1,43,0,0,4,110,128.5,97,0.1397637795,509,100,normal
0.003192,AODV,84,0,28,0,2000,Route Reply,1,2,56,0,0,4,110,128.5,97,0.1397637795,509,100,normal
0.004812,AODV,84,0,28,0,2000,Route Reply,0,3,43,0,0,4,110,128.5,97,0.1397637795,509,100,normal
0.002156,AODV,84,0,28,0,2000,Route Reply,1,0,56,0,0,4,110,128.5,97,0.1397637795,509,100,attack
0.046729,AODV,84,0,28,0,2000,Route Reply,0,4,56,0,0,4,110,128.5,97,0.1397637795,509,100,normal
0.022093,AODV,84,0,28,0,2000,Route Reply,0,1,44,0,0,4,110,128.5,97,0.1397637795,509,100,normal
0.00816,AODV,84,0,28,0,2000,Route Reply,1,0,58,0,0,4,110,128.5,97,0.1397637795,509,100,attack
0.00374,AODV,84,0,28,0,2000,Route Reply,1,2,57,0,0,4,110,128.5,97,0.1397637795,509,100,normal
0.002019,AODV,84,0,28,0,2000,Route Reply,0,3,44,0,0,4,110,128.5,97,0.1397637795,509,100,normal
0.04197,AODV,84,0,28,0,2000,Route Reply,0,4,57,0,0,4,110,128.5,97,0.1397637795,509,100,normal
0.024903,AODV,84,0,28,0,2000,Route Reply,0,1,45,0,0,4,110,128.5,97,0.1397637795,509,100,normal
0.919368,AODV,84,0,28,0,2000,Route Reply,1,0,59,0,0,4,110,128.5,97,0.1397637795,509,100,attack
0.008844,AODV,84,0,28,0,2000,Route Reply,0,3,45,0,0,4,110,128.5,97,0.1397637795,509,100,normal
0.000188,AODV,84,0,28,0,2000,Route Reply,1,2,58,0,0,4,110,128.5,97,0.1397637795,509,100,normal
0.050697,AODV,84,0,28,0,2000,Route Reply,0,4,58,0,0,4,110,128.5,97,0.1397637795,509,100,normal
0.018903,AODV,84,0,28,0,2000,Route Reply,0,1,46,0,0,4,110,128.5,97,0.1397637795,509,100,normal
0.921368,AODV,84,0,28,0,2000,Route Reply,1,0,60,0,0,4,110,128.5,97,0.1397637795,509,100,attack
0.007032,AODV,84,0,28,0,2000,Route Reply,1,2,59,0,0,4,110,128.5,97,0.1397637795,509,100,normal
0.008812,AODV,84,0,28,0,2000,Route Reply,0,3,46,0,0,4,110,128.5,97,0.1397637795,509,100,normal
0.042885,AODV,84,0,28,0,2000,Route Reply,0,4,59,0,0,4,110,128.5,97,0.1397637795,509,100,normal
0.019903,AODV,84,0,28,0,2000,Route Reply,0,1,47,0,0,4,110,128.5,97,0.1397637795,509,100,normal
0.923368,AODV,84,0,28,0,2000,Route Reply,1,0,61,0,0,4,110,128.5,97,0.1397637795,509,100,attack
0.002032,AODV,84,0,28,0,2000,Route Reply,1,2,60,0,0,4,110,128.5,97,0.1397637795,509,100,normal
0.008812,AODV,84,0,28,0,2000,Route Reply,0,3,47,0,0,4,110,128.5,97,0.1397637795,509,100,normal
0.046885,AODV,84,0,28,0,2000,Route Reply,0,4,60,0,0,4,110,128.5,97,0.1397637795,509,100,normal
0.011903,AODV,84,0,28,0,2000,Route Reply,0,1,48,0,0,4,110,128.5,97,0.1397637795,509,100,normal
0.9304,AODV,84,0,28,0,2000,Route Reply,1,2,61,0,0,4,110,128.5,97,0.1397637795,509,100,normal
0.004812,AODV,84,0,28,0,2000,Route Reply,0,3,48,0,0,4,110,128.5,97,0.1397637795,509,100,normal
0.048885,AODV,84,0,28,0,2000,Route Reply,0,4,61,0,0,4,110,128.5,97,0.1397637795,509,100,normal
0.025903,AODV,84,0,28,0,2000,Route Reply,0,1,49,0,0,4,110,128.5,97,0.1397637795,509,100,normal
0.927368,AODV,84,0,28,0,2000,Route Reply,1,0,63,0,0,4,110,128.5,97,0.1397637795,509,100,attack
